kstar_1,kstar_2,mass_1,mass_2,porb,ecc,metallicity,tphysf,mass0_1,mass0_2,rad_1,rad_2,lum_1,lum_2,massc_1,massc_2,radc_1,radc_2,menv_1,menv_2,renv_1,renv_2,omega_spin_1,omega_spin_2,B_1,B_2,bacc_1,bacc_2,tacc_1,tacc_2,epoch_1,epoch_2,tms_1,tms_2,bhspin_1,bhspin_2,tphys,binfrac
1.0,0.0,0.7711994635141479,0.12135855304500026,455288.5208409485,0.4216065678070673,0.0002,13700.0,0.7711994635141479,0.12135855304500026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39710432004042534
1.0,1.0,3.7419511584327303,3.54871056081636,1218.482070264217,0.45530711335183216,0.0002,13700.0,3.7419511584327303,3.54871056081636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6146916774140264
1.0,0.0,1.262276769401235,0.5940248750681222,6396408.829863015,0.16966296691754026,0.0002,13700.0,1.262276769401235,0.5940248750681222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4213782295403375
0.0,0.0,0.227861762246072,0.1569320060424501,1219591.6945916761,0.38448747609767303,0.0002,13700.0,0.227861762246072,0.1569320060424501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834371829582972
0.0,0.0,0.26779781639430683,0.13635501682914355,1053904.9753010834,0.07025225915620158,0.0002,13700.0,0.26779781639430683,0.13635501682914355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117389817639206
0.0,0.0,0.2450022033262813,0.24242408369150095,180.05719338453818,0.7653899497133568,0.0002,13700.0,0.2450022033262813,0.24242408369150095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19614778284781878
0.0,0.0,0.10487436034167717,0.09491841432295162,271296.961749359,0.27285869793026696,0.0002,13700.0,0.10487436034167717,0.09491841432295162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04744677071063441
0.0,0.0,0.2033285611413438,0.17106634756503422,3360.7560859126593,0.5027882247277335,0.0002,13700.0,0.2033285611413438,0.17106634756503422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16347332548168964
0.0,0.0,0.48882439245266757,0.2880152206264418,5697.7051462014915,0.9093671832001264,0.0002,13700.0,0.48882439245266757,0.2880152206264418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31719982421591314
0.0,0.0,0.437280661484534,0.2705843070336443,5704155.885887179,0.8343839634770764,0.0002,13700.0,0.437280661484534,0.2705843070336443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29767196724506884
0.0,0.0,0.22953383014353543,0.09745433584435158,1945.640944842057,0.4103031326318459,0.0002,13700.0,0.22953383014353543,0.09745433584435158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18471849180180996
0.0,0.0,0.635646225066769,0.1321896011924797,60188686.058173545,0.6498225485212648,0.0002,13700.0,0.635646225066769,0.1321896011924797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36322748745029954
1.0,0.0,1.2324663262818785,0.4814936468185633,192.03513531168355,0.31742331662284407,0.0002,13700.0,1.2324663262818785,0.4814936468185633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41662709408158083
0.0,0.0,0.29014817423612316,0.12163765739420031,144.8541836224149,0.658037639259068,0.0002,13700.0,0.29014817423612316,0.12163765739420031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22578698944789558
1.0,1.0,1.1593489421248502,0.7623512124056446,11451168.901609138,0.13038734750697545,0.0002,13700.0,1.1593489421248502,0.7623512124056446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41149096263500207
0.0,0.0,0.16592109891674162,0.10207885654204132,31167.074152041074,0.43550387686728254,0.0002,13700.0,0.16592109891674162,0.10207885654204132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278429437799463
1.0,0.0,1.6118804801422377,0.5995590328333854,10404958.01300634,0.5092646116956889,0.0002,13700.0,1.6118804801422377,0.5995590328333854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4536393150428454
0.0,0.0,0.22704340424440772,0.10747677286471559,91689.58601381033,0.49902078890234985,0.0002,13700.0,0.22704340424440772,0.10747677286471559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18280664260185
0.0,0.0,0.6375302097383468,0.09730876275337016,1.7507463156548906,0.005418973194927744,0.0002,13700.0,0.6375302097383468,0.09730876275337016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637461430197409
0.0,0.0,0.3237802672397868,0.17374252856257358,914.2636192510529,0.338647209711333,0.0002,13700.0,0.3237802672397868,0.17374252856257358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450073313545687
1.0,1.0,41.86697592124438,8.151407659623542,68.56804465466062,0.8370036502016832,0.0002,13700.0,41.86697592124438,8.151407659623542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955255730802964
0.0,0.0,0.28101261390092974,0.20506661825252342,2778.1078833243514,0.5360187066215241,0.0002,13700.0,0.28101261390092974,0.20506661825252342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201803348612429
0.0,0.0,0.3785985042795592,0.0953393707235679,1338327.8619638935,0.12917521249399347,0.0002,13700.0,0.3785985042795592,0.0953393707235679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724185144056862
0.0,0.0,0.27138558308134714,0.26122164388099517,506559.10161235434,0.19973233089305148,0.0002,13700.0,0.27138558308134714,0.26122164388099517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140712797961184
1.0,0.0,0.8330640953380075,0.35151435581815055,12.062552955463689,0.13204742796422397,0.0002,13700.0,0.8330640953380075,0.35151435581815055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038282595344168
1.0,1.0,2.859726171523959,2.336726147336044,7.175253320747368,0.011146613576162909,0.0002,13700.0,2.859726171523959,2.336726147336044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602559437046645
1.0,0.0,1.025087340906649,0.5047750368178485,1486.4118954221874,0.45311634937051193,0.0002,13700.0,1.025087340906649,0.5047750368178485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075401337002206
1.0,1.0,0.8082651689469316,0.7962887141459085,9400.307392170003,0.6752721184057858,0.0002,13700.0,0.8082651689469316,0.7962887141459085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40352983381686514
0.0,0.0,0.12965073715774977,0.12076760835465665,2662.5521911853966,0.3107762644199514,0.0002,13700.0,0.12965073715774977,0.12076760835465665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08461415457473506
0.0,0.0,0.6626890071904198,0.45519220160302143,413031.9221455664,0.7477273547876236,0.0002,13700.0,0.6626890071904198,0.45519220160302143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37052907502921956
0.0,0.0,0.1865879935123347,0.1804866988163097,8.583198974792687,0.04385420850627257,0.0002,13700.0,0.1865879935123347,0.1804866988163097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14841573367219643
0.0,0.0,0.2513673106878732,0.10475512709453251,806399.5418161751,0.2881543894109413,0.0002,13700.0,0.2513673106878732,0.10475512709453251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20064262448492243
0.0,0.0,0.6363530069859291,0.6120431072566255,668.8499267666698,0.5154435796331976,0.0002,13700.0,0.6363530069859291,0.6120431072566255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3634222424349357
0.0,0.0,0.5413087135204225,0.09804767381397297,19.395084604147232,0.34672840690079587,0.0002,13700.0,0.5413087135204225,0.09804767381397297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350730276898472
0.0,0.0,0.361191416384499,0.09331763416076615,2382.252317484731,0.7537928795157975,0.0002,13700.0,0.361191416384499,0.09331763416076615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641697702031391
0.0,0.0,0.295971634550057,0.13516108030719,21.837187765475726,0.4769378215694441,0.0002,13700.0,0.295971634550057,0.13516108030719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22926955233642474
1.0,0.0,1.9084644935046826,0.46198900566990436,3793.7414857075137,0.4801106904799801,0.0002,13700.0,1.9084644935046826,0.46198900566990436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786445806819639
0.0,0.0,0.600490106459569,0.38435402396211393,414546.4382699194,0.7681396678584166,0.0002,13700.0,0.600490106459569,0.38435402396211393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35325642032681115
0.0,0.0,0.3728317956535395,0.13959922082033688,17313.47107976349,0.42804679086800007,0.0002,13700.0,0.3728317956535395,0.13959922082033688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697286041735991
1.0,0.0,0.7051666561071346,0.19786805450412082,614978.2195000196,0.8066289422505966,0.0002,13700.0,0.7051666561071346,0.19786805450412082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814171177928742
0.0,0.0,0.4338332950196397,0.41887655041703137,61.74263954635044,0.345116614253851,0.0002,13700.0,0.4338332950196397,0.41887655041703137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962848770446658
1.0,1.0,1.7503030418595211,1.050446642078638,2021617.5840068087,0.3586162135525941,0.0002,13700.0,1.7503030418595211,1.050446642078638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4658002089310026
0.0,0.0,0.31668645156761865,0.2879364545427866,46200.917859795074,0.5762868257768851,0.0002,13700.0,0.31668645156761865,0.2879364545427866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2411250138652595
0.0,0.0,0.2997428425246875,0.08967246648213861,113202.35779461231,0.6070447415688109,0.0002,13700.0,0.2997428425246875,0.08967246648213861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23148845415601074
1.0,1.0,3.1018355121757475,1.1065553166898257,21511.036052256808,0.6833954797158065,0.0002,13700.0,3.1018355121757475,1.1065553166898257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767026155779236
0.0,0.0,0.1071402908987005,0.0928624339615151,37257923.93340687,0.7372620467247166,0.0002,13700.0,0.1071402908987005,0.0928624339615151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119293840546837
0.0,0.0,0.17124974304607615,0.16877049379719453,9331.386856680992,0.8065453808294283,0.0002,13700.0,0.17124974304607615,0.16877049379719453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13338272767549975
0.0,0.0,0.3570268770870874,0.13844556670078692,70406177.44730285,0.2531134646035018,0.0002,13700.0,0.3570268770870874,0.13844556670078692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26213738827422506
0.0,0.0,0.41205198563138945,0.1736429807702736,48727164.82344636,0.3867373698308413,0.0002,13700.0,0.41205198563138945,0.1736429807702736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872575643682439
0.0,0.0,0.3339949662729489,0.2726185604674943,211687.65644161176,0.31801687828318725,0.0002,13700.0,0.3339949662729489,0.2726185604674943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25045076492771406
0.0,0.0,0.277366812644656,0.114021882533698,52060.68534944809,0.6213983975639938,0.0002,13700.0,0.277366812644656,0.114021882533698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21789178853026944
0.0,0.0,0.45416533588343727,0.11851151384591593,20255844.011091545,0.8970624604057602,0.0002,13700.0,0.45416533588343727,0.11851151384591593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043115310578967
0.0,0.0,0.3131225801050437,0.16879468961714636,3495576.557674128,0.6890019307589681,0.0002,13700.0,0.3131225801050437,0.16879468961714636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391416256028499
1.0,0.0,1.9464500596438603,0.42768676524703064,71097.08713040533,0.7068440391427898,0.0002,13700.0,1.9464500596438603,0.42768676524703064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4853163111270262
1.0,0.0,0.8258007930620034,0.4004704628809253,2044842.074120177,0.12616218675708643,0.0002,13700.0,0.8258007930620034,0.4004704628809253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038282595344168
0.0,0.0,0.3640848847291825,0.15459416618846616,448.5298583173256,0.5190042687593241,0.0002,13700.0,0.3640848847291825,0.15459416618846616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26556809322595754
1.0,0.0,0.8317133369137888,0.4844984021075795,226262.89744802716,0.44763318340840974,0.0002,13700.0,0.8317133369137888,0.4844984021075795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038282595344168
0.0,0.0,0.14697485556782147,0.1449550177930106,46792.27011117802,0.2703281160775951,0.0002,13700.0,0.14697485556782147,0.1449550177930106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10659363842197217
1.0,0.0,1.850243356112395,0.5853182633573588,2613281.7075427994,0.12004627525088732,0.0002,13700.0,1.850243356112395,0.5853182633573588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47213803547988764
0.0,0.0,0.13097457131812965,0.12597463025487937,11913.787536448799,0.4769764346306239,0.0002,13700.0,0.13097457131812965,0.12597463025487937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08639452629704908
1.0,1.0,1.0811087569664402,0.9827281388905321,2129434.5290466556,0.1798246752083171,0.0002,13700.0,1.0811087569664402,0.9827281388905321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41003413174077363
0.0,0.0,0.4476401330331431,0.20339911136032887,13049864.74359537,0.21431033237481148,0.0002,13700.0,0.4476401330331431,0.20339911136032887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017753591518197
0.0,0.0,0.12026591677046268,0.11794741333706206,84394.33535790474,0.5241292910272468,0.0002,13700.0,0.12026591677046268,0.11794741333706206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07144599786249456
1.0,1.0,3.7573060418348727,3.267315711165932,140.45532087422475,0.5651407966922571,0.0002,13700.0,3.7573060418348727,3.267315711165932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270167096670436
1.0,0.0,0.8213240695146189,0.480972571422975,100048.38543658543,0.5095481379856704,0.0002,13700.0,0.8213240695146189,0.480972571422975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038282595344168
0.0,0.0,0.3481309777673218,0.34003856854634795,6.236354479611652,0.01995676782671234,0.0002,13700.0,0.3481309777673218,0.34003856854634795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25771541098655265
0.0,0.0,0.12648854588373434,0.08555317831622594,20138.26004752867,0.864286989563539,0.0002,13700.0,0.12648854588373434,0.08555317831622594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08028678519732947
0.0,0.0,0.40690166245510306,0.1495280605967897,41555054.61153664,0.5531395173197675,0.0002,13700.0,0.40690166245510306,0.1495280605967897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850532636579132
0.0,0.0,0.18985962250055413,0.08990754883808992,9551152.165127419,0.8052669222771544,0.0002,13700.0,0.18985962250055413,0.08990754883808992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514619475083085
0.0,0.0,0.683536076195559,0.1905964436299991,25007.90782154552,0.33417674199669717,0.0002,13700.0,0.683536076195559,0.1905964436299991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759572270234137
0.0,0.0,0.146633323094966,0.13868708005624358,3722.8305905305756,0.3563340315187899,0.0002,13700.0,0.146633323094966,0.13868708005624358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10618592594223555
0.0,0.0,0.46740502186582905,0.17533722581548153,1272.1494588428648,0.49195589322331884,0.0002,13700.0,0.46740502186582905,0.17533722581548153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093473374446299
0.0,0.0,0.5535934737651271,0.5492293151770489,8570.01439928404,0.624487329232644,0.0002,13700.0,0.5535934737651271,0.5492293151770489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3390058066902812
